pctf,data,intrare_day,iesire_day,total_day,cet_md,cet_ro,cet_ua,cet_ue,cet_other,zi_sapt,month,is_weekend
BRICENI,2024-11-30,306,289,595,491,14,72,0,18,6,11,1
BRICENI,2024-12-01,208,257,465,335,7,95,7,21,7,12,1
BRICENI,2024-12-02,99,123,222,105,7,94,1,15,1,12,0
BRICENI,2024-12-03,242,269,511,327,19,127,11,27,2,12,0
BRICENI,2024-12-04,231,248,479,334,7,111,2,25,3,12,0
BRICENI,2024-12-05,204,188,392,267,6,93,7,19,4,12,0
BRICENI,2024-12-06,248,253,501,354,6,117,2,22,5,12,0
BRICENI,2024-12-07,329,319,648,543,11,69,2,23,6,12,1
BRICENI,2024-12-08,229,251,480,358,4,101,1,16,7,12,1
BRICENI,2024-12-09,94,128,222,146,4,55,2,15,1,12,0
BRICENI,2024-12-10,249,241,490,337,9,116,6,22,2,12,0
BRICENI,2024-12-11,214,237,451,332,15,78,6,20,3,12,0
BRICENI,2024-12-12,162,202,364,244,13,76,8,23,4,12,0
BRICENI,2024-12-13,185,176,361,267,8,63,4,19,5,12,0
BRICENI,2024-12-14,285,354,639,522,18,72,2,25,6,12,1
BRICENI,2024-12-15,341,353,694,544,18,104,4,24,7,12,1
BRICENI,2024-12-16,114,133,247,167,1,60,3,16,1,12,0
BRICENI,2024-12-17,201,248,449,305,24,92,2,26,2,12,0
BRICENI,2024-12-18,249,264,513,386,7,98,2,20,3,12,0
BRICENI,2024-12-19,192,279,471,318,12,112,2,27,4,12,0
BRICENI,2024-12-20,283,289,572,399,23,118,6,26,5,12,0
BRICENI,2024-12-21,346,302,648,537,22,66,3,20,6,12,1
BRICENI,2024-12-22,416,365,781,557,46,136,10,32,7,12,1
BRICENI,2024-12-23,281,213,494,321,27,125,1,20,1,12,0
BRICENI,2024-12-24,255,282,537,427,19,68,0,23,2,12,0
BRICENI,2024-12-25,134,211,345,242,20,58,0,25,3,12,0
BRICENI,2024-12-26,170,212,382,265,18,77,5,17,4,12,0
BRICENI,2024-12-27,317,331,648,483,41,95,3,26,5,12,0
BRICENI,2024-12-28,365,339,704,545,24,113,0,22,6,12,1
BRICENI,2024-12-29,375,330,705,525,48,105,5,22,7,12,1
BRICENI,2024-12-30,135,186,321,188,17,91,4,21,1,12,0
BRICENI,2024-12-31,192,153,345,241,12,71,4,17,2,12,0
BRICENI,2025-01-01,86,99,185,104,5,62,2,12,3,1,0
BRICENI,2025-01-02,127,251,378,229,38,92,2,17,4,1,0
BRICENI,2025-01-03,247,355,602,451,47,77,2,25,5,1,0
BRICENI,2025-01-04,170,399,569,414,57,63,11,24,6,1,1
BRICENI,2025-01-05,285,302,587,419,24,111,3,30,7,1,1
BRICENI,2025-01-06,291,179,470,358,25,58,5,24,1,1,0
BRICENI,2025-01-07,200,182,382,279,11,69,3,20,2,1,0
BRICENI,2025-01-08,400,210,610,476,44,59,5,26,3,1,0
BRICENI,2025-01-09,196,205,401,268,17,84,5,27,4,1,0
BRICENI,2025-01-10,178,231,409,293,12,71,8,25,5,1,0
BRICENI,2025-01-11,297,247,544,367,30,100,13,34,6,1,1
BRICENI,2025-01-12,294,234,528,372,22,98,3,33,7,1,1
BRICENI,2025-01-13,123,140,263,186,3,54,2,18,1,1,0
BRICENI,2025-01-14,120,173,293,173,13,85,4,18,2,1,0
BRICENI,2025-01-15,177,206,383,286,12,63,4,18,3,1,0
BRICENI,2025-01-16,198,255,453,322,17,85,4,25,4,1,0
BRICENI,2025-01-17,198,244,442,328,15,73,0,26,5,1,0
BRICENI,2025-01-18,182,222,404,289,22,65,2,26,6,1,1
BRICENI,2025-01-19,235,201,436,303,15,94,1,23,7,1,1
BRICENI,2025-01-20,122,148,270,146,4,94,6,20,1,1,0
BRICENI,2025-01-21,233,232,465,284,21,127,6,27,2,1,0
BRICENI,2025-01-22,137,210,347,253,3,70,2,19,3,1,0
BRICENI,2025-01-23,205,303,508,365,20,93,3,27,4,1,0
BRICENI,2025-01-24,182,238,420,329,14,56,1,20,5,1,0
BRICENI,2025-01-25,194,244,438,322,17,79,3,17,6,1,1
BRICENI,2025-01-26,347,223,570,429,23,94,1,23,7,1,1
BRICENI,2025-01-27,156,218,374,234,16,97,3,24,1,1,0
BRICENI,2025-01-28,186,203,389,246,12,89,16,26,2,1,0
BRICENI,2025-01-29,177,193,370,259,11,75,5,20,3,1,0
BRICENI,2025-01-30,186,250,436,269,12,125,2,28,4,1,0
BRICENI,2025-01-31,251,318,569,442,13,89,1,24,5,1,0
BRICENI,2025-02-01,216,277,493,379,15,67,0,32,6,2,1
BRICENI,2025-02-02,350,270,620,437,33,108,14,28,7,2,1
BRICENI,2025-02-03,113,103,216,103,2,91,0,20,1,2,0
BRICENI,2025-02-04,187,218,405,296,11,73,0,25,2,2,0
BRICENI,2025-02-05,114,138,252,149,4,67,5,27,3,2,0
BRICENI,2025-02-06,195,365,560,411,31,92,1,25,4,2,0
BRICENI,2025-02-07,172,229,401,282,15,83,1,20,5,2,0
BRICENI,2025-02-08,372,292,664,540,20,73,1,30,6,2,1
BRICENI,2025-02-09,415,235,650,475,51,97,2,25,7,2,1
BRICENI,2025-02-10,139,190,329,214,6,73,3,33,1,2,0
BRICENI,2025-02-11,138,186,324,215,11,77,1,20,2,2,0
BRICENI,2025-02-12,216,277,493,369,13,89,1,21,3,2,0
BRICENI,2025-02-13,189,285,474,291,23,121,15,24,4,2,0
BRICENI,2025-02-14,218,271,489,378,16,78,0,17,5,2,0
BRICENI,2025-02-15,218,239,457,341,9,88,3,16,6,2,1
BRICENI,2025-02-16,473,251,724,558,41,91,4,30,7,2,1
BRICENI,2025-02-17,124,158,282,188,2,70,3,19,1,2,0
BRICENI,2025-02-18,164,171,335,224,21,63,3,24,2,2,0
BRICENI,2025-02-19,79,170,249,168,1,64,1,15,3,2,0
BRICENI,2025-02-20,177,223,400,291,9,70,4,26,4,2,0
BRICENI,2025-02-21,171,252,423,316,16,64,9,18,5,2,0
BRICENI,2025-02-22,245,285,530,420,13,73,0,24,6,2,1
BRICENI,2025-02-23,333,201,534,375,16,121,1,21,7,2,1
BRICENI,2025-02-24,111,174,285,167,2,89,3,24,1,2,0
BRICENI,2025-02-25,135,202,337,222,9,78,6,22,2,2,0
BRICENI,2025-02-26,213,185,398,293,11,69,3,22,3,2,0
BRICENI,2025-02-27,159,179,338,228,8,81,2,19,4,2,0
BRICENI,2025-02-28,150,211,361,270,3,67,1,20,5,2,0
BRICENI,2025-03-01,187,196,383,286,13,65,0,19,6,3,1
BRICENI,2025-03-02,207,239,446,308,18,81,13,26,7,3,1
BRICENI,2025-03-03,102,139,241,145,3,66,6,21,1,3,0
BRICENI,2025-03-04,110,168,278,195,0,62,4,17,2,3,0
BRICENI,2025-03-05,158,175,333,257,7,50,1,18,3,3,0
BRICENI,2025-03-06,176,273,449,339,10,76,1,23,4,3,0
BRICENI,2025-03-07,167,260,427,294,6,105,1,21,5,3,0
BRICENI,2025-03-08,231,240,471,336,2,107,1,25,6,3,1
BRICENI,2025-03-09,305,218,523,389,11,91,2,30,7,3,1
BRICENI,2025-03-10,119,115,234,162,4,45,7,16,1,3,0
BRICENI,2025-03-11,143,163,306,196,4,82,4,20,2,3,0
BRICENI,2025-03-12,147,216,363,278,10,50,4,21,3,3,0
BRICENI,2025-03-13,140,213,353,255,10,64,3,21,4,3,0
BRICENI,2025-03-14,225,270,495,394,3,71,5,22,5,3,0
BRICENI,2025-03-15,230,250,480,392,5,63,2,18,6,3,1
BRICENI,2025-03-16,204,244,448,316,13,93,5,21,7,3,1
BRICENI,2025-03-17,136,146,282,183,6,72,1,20,1,3,0
BRICENI,2025-03-18,170,176,346,250,6,63,5,22,2,3,0
BRICENI,2025-03-19,178,209,387,274,4,81,3,25,3,3,0
BRICENI,2025-03-20,217,240,457,334,8,92,4,19,4,3,0
BRICENI,2025-03-21,150,193,343,218,17,87,1,20,5,3,0
BRICENI,2025-03-22,322,332,654,516,13,99,0,26,6,3,1
BRICENI,2025-03-23,286,209,495,369,16,88,0,22,7,3,1
BRICENI,2025-03-24,166,161,327,208,1,90,7,21,1,3,0
BRICENI,2025-03-25,146,158,304,197,2,81,2,22,2,3,0
BRICENI,2025-03-26,227,315,542,369,9,133,8,23,3,3,0
BRICENI,2025-03-27,144,206,350,209,4,110,4,23,4,3,0
BRICENI,2025-03-28,260,258,518,337,4,145,4,28,5,3,0
BRICENI,2025-03-29,253,285,538,403,10,95,5,25,6,3,1
BRICENI,2025-03-30,233,250,483,291,11,152,7,22,7,3,1
BRICENI,2025-03-31,132,149,281,179,2,74,3,23,1,3,0
BRICENI,2025-04-01,140,177,317,196,5,96,1,19,2,4,0
BRICENI,2025-04-02,160,174,334,234,7,66,3,24,3,4,0
BRICENI,2025-04-03,164,205,369,275,7,68,2,17,4,4,0
BRICENI,2025-04-04,174,227,401,298,7,67,7,22,5,4,0
BRICENI,2025-04-05,302,325,627,487,19,88,6,27,6,4,1
BRICENI,2025-04-06,320,283,603,459,17,95,3,29,7,4,1
BRICENI,2025-04-07,162,166,328,192,6,103,8,19,1,4,0
BRICENI,2025-04-08,166,207,373,212,12,120,4,25,2,4,0
BRICENI,2025-04-09,206,205,411,305,8,75,2,21,3,4,0
BRICENI,2025-04-10,176,189,365,246,3,89,6,21,4,4,0
BRICENI,2025-04-11,242,286,528,405,9,87,3,24,5,4,0
BRICENI,2025-04-12,269,356,625,489,19,91,3,23,6,4,1
BRICENI,2025-04-13,350,293,643,477,26,112,4,24,7,4,1
BRICENI,2025-04-14,121,161,282,171,3,82,6,20,1,4,0
BRICENI,2025-04-15,281,307,588,418,12,116,9,33,2,4,0
BRICENI,2025-04-16,233,265,498,356,16,96,6,24,3,4,0
BRICENI,2025-04-17,240,247,487,317,16,113,11,30,4,4,0
BRICENI,2025-04-18,261,253,514,352,23,93,14,32,5,4,0
BRICENI,2025-04-19,244,317,561,403,14,117,8,19,6,4,1
BRICENI,2025-04-20,91,95,186,95,9,62,2,18,7,4,1
BRICENI,2025-04-21,196,198,394,225,5,140,4,20,1,4,0
BRICENI,2025-04-22,195,243,438,276,6,132,3,21,2,4,0
BRICENI,2025-04-23,340,326,666,489,19,119,9,30,3,4,0
BRICENI,2025-04-24,223,271,494,314,25,128,4,23,4,4,0
BRICENI,2025-04-25,330,272,602,403,24,128,11,36,5,4,0
BRICENI,2025-04-26,356,270,626,429,20,148,6,23,6,4,1
BRICENI,2025-04-27,262,300,562,331,8,192,11,20,7,4,1
BRICENI,2025-04-28,123,163,286,167,6,92,3,18,1,4,0
BRICENI,2025-04-29,155,197,352,174,3,126,17,32,2,4,0
BRICENI,2025-04-30,239,240,479,280,16,145,13,25,3,4,0
BRICENI,2025-05-01,212,272,484,330,20,108,5,21,4,5,0
BRICENI,2025-05-02,234,241,475,316,9,124,7,19,5,5,0
BRICENI,2025-05-03,203,216,419,287,14,87,4,27,6,5,1
BRICENI,2025-05-04,285,264,549,405,13,107,3,21,7,5,1
BRICENI,2025-05-05,143,153,296,140,3,126,6,21,1,5,0
BRICENI,2025-05-06,186,262,448,290,6,117,4,31,2,5,0
BRICENI,2025-05-07,258,273,531,361,9,136,2,23,3,5,0
BRICENI,2025-05-08,185,299,484,293,25,131,12,23,4,5,0
BRICENI,2025-05-09,228,265,493,361,11,90,5,26,5,5,0
BRICENI,2025-05-10,262,304,566,377,14,156,0,19,6,5,1
BRICENI,2025-05-11,325,282,607,421,19,136,4,27,7,5,1
BRICENI,2025-05-12,142,191,333,170,6,122,7,28,1,5,0
BRICENI,2025-05-13,258,284,542,364,5,146,4,23,2,5,0
BRICENI,2025-05-14,239,278,517,304,17,157,10,29,3,5,0
BRICENI,2025-05-15,218,247,465,283,5,140,11,26,4,5,0
BRICENI,2025-05-16,242,261,503,327,5,140,6,25,5,5,0
BRICENI,2025-05-17,346,306,652,463,9,146,6,28,6,5,1
BRICENI,2025-05-18,338,315,653,435,10,187,1,20,7,5,1
BRICENI,2025-05-19,127,183,310,153,4,117,8,28,1,5,0
BRICENI,2025-05-20,217,242,459,283,9,139,7,21,2,5,0
BRICENI,2025-05-21,270,271,541,348,10,151,5,27,3,5,0
BRICENI,2025-05-22,247,261,508,289,8,169,13,29,4,5,0
BRICENI,2025-05-23,248,264,512,314,9,164,2,23,5,5,0
BRICENI,2025-05-24,242,285,527,316,16,171,1,23,6,5,1
BRICENI,2025-05-25,292,306,598,355,9,189,13,32,7,5,1
BRICENI,2025-05-26,140,163,303,163,9,109,0,22,1,5,0
BRICENI,2025-05-27,167,203,370,195,7,143,4,21,2,5,0
BRICENI,2025-05-28,216,252,468,292,3,138,8,27,3,5,0
BRICENI,2025-05-29,230,261,491,326,8,113,21,23,4,5,0
BRICENI,2025-05-30,201,271,472,257,9,172,6,28,5,5,0
BRICENI,2025-05-31,275,289,564,355,25,152,8,24,6,5,1
BRICENI,2025-06-01,273,304,577,327,29,193,4,24,7,6,1
BRICENI,2025-06-02,214,202,416,224,11,144,9,28,1,6,0
BRICENI,2025-06-03,229,299,528,304,4,189,8,23,2,6,0
BRICENI,2025-06-04,293,289,582,316,15,213,4,34,3,6,0
BRICENI,2025-06-05,198,311,509,286,7,182,1,33,4,6,0
BRICENI,2025-06-06,230,306,536,362,11,127,12,24,5,6,0
BRICENI,2025-06-07,227,291,518,327,6,164,1,20,6,6,1
BRICENI,2025-06-08,206,276,482,290,4,164,2,22,7,6,1
BRICENI,2025-06-09,121,207,328,162,7,131,5,23,1,6,0
BRICENI,2025-06-10,250,251,501,304,4,162,7,24,2,6,0
BRICENI,2025-06-11,199,255,454,265,10,148,5,26,3,6,0
BRICENI,2025-06-12,210,262,472,267,12,163,3,27,4,6,0
BRICENI,2025-06-13,245,262,507,273,4,205,4,21,5,6,0
BRICENI,2025-06-14,295,352,647,496,12,111,4,24,6,6,1
BRICENI,2025-06-15,271,308,579,356,22,170,5,26,7,6,1
BRICENI,2025-06-16,176,250,426,237,2,155,8,24,1,6,0
BRICENI,2025-06-17,219,250,469,263,4,167,6,29,2,6,0
BRICENI,2025-06-18,178,181,359,217,8,103,9,22,3,6,0
BRICENI,2025-06-19,237,274,511,225,8,242,4,32,4,6,0
BRICENI,2025-06-20,252,241,493,323,8,132,6,24,5,6,0
BRICENI,2025-06-21,253,295,548,323,15,154,27,29,6,6,1
BRICENI,2025-06-22,289,245,534,358,12,136,8,20,7,6,1
BRICENI,2025-06-23,154,177,331,141,2,161,4,23,1,6,0
BRICENI,2025-06-24,237,243,480,200,12,222,8,38,2,6,0
BRICENI,2025-06-25,267,306,573,302,14,224,2,31,3,6,0
BRICENI,2025-06-26,291,284,575,290,10,229,13,33,4,6,0
BRICENI,2025-06-27,218,248,466,276,5,161,1,23,5,6,0
BRICENI,2025-06-28,314,345,659,378,20,217,3,41,6,6,1
BRICENI,2025-06-29,335,286,621,368,31,179,19,24,7,6,1
BRICENI,2025-06-30,206,247,453,239,4,176,9,25,1,6,0
BRICENI,2025-07-01,242,283,525,228,9,252,8,28,2,7,0
BRICENI,2025-07-02,312,326,638,343,13,233,6,43,3,7,0
BRICENI,2025-07-03,275,341,616,345,6,214,15,36,4,7,0
BRICENI,2025-07-04,317,305,622,372,22,197,2,29,5,7,0
BRICENI,2025-07-05,365,332,697,374,15,269,12,27,6,7,1
BRICENI,2025-07-06,385,347,732,433,20,241,4,34,7,7,1
BRICENI,2025-07-07,189,218,407,221,5,140,9,32,1,7,0
BRICENI,2025-07-08,261,227,488,294,12,152,2,28,2,7,0
BRICENI,2025-07-09,362,305,667,311,11,297,17,31,3,7,0
BRICENI,2025-07-10,283,372,655,369,15,222,12,37,4,7,0
BRICENI,2025-07-11,277,344,621,336,26,214,8,37,5,7,0
BRICENI,2025-07-12,288,269,557,364,18,135,8,32,6,7,1
BRICENI,2025-07-13,348,338,686,399,23,232,5,27,7,7,1
BRICENI,2025-07-14,225,213,438,217,7,179,9,26,1,7,0
BRICENI,2025-07-15,270,292,562,329,11,192,7,23,2,7,0
BRICENI,2025-07-16,239,238,477,252,14,175,5,31,3,7,0
BRICENI,2025-07-17,276,344,620,341,8,235,12,24,4,7,0
BRICENI,2025-07-18,328,283,611,310,23,229,17,32,5,7,0
BRICENI,2025-07-19,272,319,591,326,11,200,25,29,6,7,1
BRICENI,2025-07-20,258,303,561,311,19,189,15,27,7,7,1
BRICENI,2025-07-21,214,262,476,229,16,190,15,26,1,7,0
BRICENI,2025-07-22,233,264,497,279,16,163,14,25,2,7,0
BRICENI,2025-07-23,303,286,589,329,3,220,3,34,3,7,0
BRICENI,2025-07-24,207,287,494,241,20,193,6,34,4,7,0
BRICENI,2025-07-25,353,316,669,398,16,206,4,45,5,7,0
BRICENI,2025-07-26,319,320,639,320,38,232,13,36,6,7,1
BRICENI,2025-07-27,355,363,718,393,22,272,4,27,7,7,1
BRICENI,2025-07-28,575,382,957,345,19,517,14,62,1,7,0
BRICENI,2025-07-29,372,358,730,493,11,188,8,30,2,7,0
BRICENI,2025-07-30,236,259,495,257,25,174,5,34,3,7,0
BRICENI,2025-07-31,232,291,523,312,12,162,8,29,4,7,0
BRICENI,2025-08-01,301,280,581,322,22,191,15,31,5,8,0
BRICENI,2025-08-02,368,409,777,492,31,217,9,28,6,8,1
BRICENI,2025-08-03,337,276,613,295,20,250,7,41,7,8,1
BRICENI,2025-08-04,190,231,421,193,5,186,10,27,1,8,0
BRICENI,2025-08-05,246,277,523,289,13,165,20,36,2,8,0
BRICENI,2025-08-06,241,289,530,321,16,154,5,34,3,8,0
BRICENI,2025-08-07,301,320,621,330,26,225,10,30,4,8,0
BRICENI,2025-08-08,308,350,658,387,21,197,8,45,5,8,0
BRICENI,2025-08-09,515,460,975,681,57,202,9,26,6,8,1
BRICENI,2025-08-10,401,353,754,459,43,195,17,40,7,8,1
BRICENI,2025-08-11,236,286,522,231,12,212,7,60,1,8,0
BRICENI,2025-08-12,288,384,672,397,26,194,14,41,2,8,0
BRICENI,2025-08-13,308,336,644,338,27,242,7,30,3,8,0
BRICENI,2025-08-14,355,419,774,487,17,237,10,23,4,8,0
BRICENI,2025-08-15,323,352,675,410,21,197,9,38,5,8,0
BRICENI,2025-08-16,620,498,1118,791,42,242,8,35,6,8,1
BRICENI,2025-08-17,628,428,1056,754,34,210,19,39,7,8,1
BRICENI,2025-08-18,288,289,577,251,16,264,13,33,1,8,0
BRICENI,2025-08-19,446,400,846,522,27,261,4,32,2,8,0
BRICENI,2025-08-20,318,322,640,389,24,189,5,33,3,8,0
BRICENI,2025-08-21,337,369,706,367,23,257,18,41,4,8,0
BRICENI,2025-08-22,431,392,823,535,31,209,14,34,5,8,0
BRICENI,2025-08-23,418,490,908,559,29,272,7,41,6,8,1
BRICENI,2025-08-24,457,390,847,575,17,205,12,38,7,8,1
BRICENI,2025-08-25,185,231,416,205,8,154,19,30,1,8,0
BRICENI,2025-08-26,433,459,892,571,31,230,23,37,2,8,0
BRICENI,2025-08-27,371,380,751,480,29,197,17,28,3,8,0
BRICENI,2025-08-28,375,362,737,441,15,245,6,30,4,8,0
BRICENI,2025-08-29,372,388,760,355,37,310,17,41,5,8,0
BRICENI,2025-08-30,350,393,743,449,21,240,10,23,6,8,1
BRICENI,2025-08-31,336,310,646,330,21,255,8,32,7,8,1
BRICENI,2025-09-01,203,204,407,152,7,214,9,25,1,9,0
BRICENI,2025-09-02,202,275,477,259,14,166,12,26,2,9,0
BRICENI,2025-09-03,282,340,622,374,7,204,5,32,3,9,0
BRICENI,2025-09-04,195,202,397,202,7,168,2,18,4,9,0
BRICENI,2025-09-05,321,295,616,283,14,274,12,33,5,9,0
BRICENI,2025-09-06,212,369,581,309,12,226,6,28,6,9,1
BRICENI,2025-09-07,331,364,695,400,23,225,13,34,7,9,1
BRICENI,2025-09-08,207,234,441,210,9,190,11,21,1,9,0
BRICENI,2025-09-09,295,283,578,293,9,238,8,30,2,9,0
BRICENI,2025-09-10,227,251,478,267,8,166,7,30,3,9,0
BRICENI,2025-09-11,267,337,604,382,11,178,1,32,4,9,0
BRICENI,2025-09-12,231,246,477,265,11,163,1,37,5,9,0
BRICENI,2025-09-13,238,329,567,307,19,207,6,28,6,9,1
BRICENI,2025-09-14,365,344,709,401,19,248,11,30,7,9,1
BRICENI,2025-09-15,180,228,408,182,12,169,8,37,1,9,0
BRICENI,2025-09-16,274,260,534,240,2,252,5,35,2,9,0
BRICENI,2025-09-17,236,256,492,260,7,172,19,34,3,9,0
BRICENI,2025-09-18,273,309,582,293,11,244,8,26,4,9,0
BRICENI,2025-09-19,344,357,701,379,16,267,10,29,5,9,0
BRICENI,2025-09-20,353,342,695,372,15,268,13,27,6,9,1
BRICENI,2025-09-21,342,324,666,375,13,254,0,24,7,9,1
BRICENI,2025-09-22,213,226,439,158,13,236,3,29,1,9,0
BRICENI,2025-09-23,319,343,662,384,6,238,8,26,2,9,0
BRICENI,2025-09-24,292,319,611,285,17,268,11,30,3,9,0
BRICENI,2025-09-25,420,272,692,221,9,257,6,199,4,9,0
BRICENI,2025-09-26,263,296,559,258,10,259,2,30,5,9,0
BRICENI,2025-09-27,416,433,849,581,33,205,1,29,6,9,1
BRICENI,2025-09-28,345,340,685,341,24,291,1,28,7,9,1
BRICENI,2025-09-29,197,209,406,190,6,175,3,32,1,9,0
BRICENI,2025-09-30,217,206,423,271,12,108,6,26,2,9,0
BRICENI,2025-10-01,206,270,476,272,9,163,5,27,3,10,0
BRICENI,2025-10-02,206,203,409,165,6,183,24,31,4,10,0
BRICENI,2025-10-03,278,294,572,361,7,167,5,32,5,10,0
BRICENI,2025-10-04,325,388,713,497,32,161,2,21,6,10,1
BRICENI,2025-10-05,320,359,679,422,14,209,8,26,7,10,1
BRICENI,2025-10-06,160,235,395,184,3,168,14,26,1,10,0
BRICENI,2025-10-07,237,245,482,298,7,136,13,28,2,10,0
BRICENI,2025-10-08,274,277,551,305,6,195,9,36,3,10,0
BRICENI,2025-10-09,209,308,517,264,13,206,6,28,4,10,0
BRICENI,2025-10-10,239,292,531,247,12,236,9,27,5,10,0
BRICENI,2025-10-11,389,390,779,555,18,172,0,34,6,10,1
BRICENI,2025-10-12,365,371,736,475,21,217,3,20,7,10,1
BRICENI,2025-10-13,196,235,431,197,3,205,3,23,1,10,0
BRICENI,2025-10-14,228,219,447,176,9,213,11,38,2,10,0
BRICENI,2025-10-15,302,331,633,356,11,239,5,22,3,10,0
BRICENI,2025-10-16,237,288,525,264,4,228,5,24,4,10,0
BRICENI,2025-10-17,259,245,504,235,9,228,1,31,5,10,0
BRICENI,2025-10-18,277,318,595,370,10,181,1,33,6,10,1
BRICENI,2025-10-19,326,334,660,382,25,225,1,27,7,10,1
BRICENI,2025-10-20,173,249,422,171,2,212,8,29,1,10,0
BRICENI,2025-10-21,201,283,484,240,2,206,8,28,2,10,0
BRICENI,2025-10-22,226,250,476,211,8,217,10,30,3,10,0
BRICENI,2025-10-23,199,247,446,271,8,139,4,24,4,10,0
BRICENI,2025-10-24,267,347,614,339,10,226,8,31,5,10,0
BRICENI,2025-10-25,319,399,718,469,17,204,3,25,6,10,1
BRICENI,2025-10-26,318,339,657,437,23,176,1,20,7,10,1
BRICENI,2025-10-27,201,201,402,207,8,166,2,19,1,10,0
BRICENI,2025-10-28,252,328,580,276,18,252,4,30,2,10,0
BRICENI,2025-10-29,287,302,589,346,15,182,9,37,3,10,0
BRICENI,2025-10-30,199,294,493,260,13,189,7,24,4,10,0
BRICENI,2025-10-31,287,312,599,426,13,134,1,25,5,10,0
BRICENI,2025-11-01,302,340,642,433,16,169,1,23,6,11,1
BRICENI,2025-11-02,356,315,671,424,21,204,1,21,7,11,1
BRICENI,2025-11-03,202,214,416,220,5,170,1,20,1,11,0
BRICENI,2025-11-04,148,229,377,205,1,143,3,25,2,11,0
BRICENI,2025-11-05,192,243,435,255,4,149,2,25,3,11,0
BRICENI,2025-11-06,215,278,493,309,4,146,4,30,4,11,0
BRICENI,2025-11-07,199,272,471,286,7,144,6,28,5,11,0
BRICENI,2025-11-08,285,302,587,375,12,177,5,18,6,11,1
BRICENI,2025-11-09,318,240,558,374,10,153,0,21,7,11,1
BRICENI,2025-11-10,122,130,252,148,5,79,2,18,1,11,0
BRICENI,2025-11-11,161,204,365,222,3,111,9,20,2,11,0
BRICENI,2025-11-12,174,182,356,214,1,117,1,23,3,11,0
BRICENI,2025-11-13,192,214,406,223,7,148,2,26,4,11,0
BRICENI,2025-11-14,215,247,462,284,12,131,0,35,5,11,0
BRICENI,2025-11-15,234,274,508,362,20,107,0,19,6,11,1
BRICENI,2025-11-16,335,331,666,483,23,121,0,39,7,11,1
BRICENI,2025-11-17,93,133,226,85,3,117,1,20,1,11,0
BRICENI,2025-11-18,161,203,364,185,5,130,16,28,2,11,0
BRICENI,2025-11-19,222,213,435,246,7,142,7,33,3,11,0
BRICENI,2025-11-20,222,205,427,273,5,109,13,27,4,11,0
BRICENI,2025-11-21,212,258,470,314,18,104,5,29,5,11,0
BRICENI,2025-11-22,212,270,482,366,6,88,0,22,6,11,1
BRICENI,2025-11-23,234,293,527,313,18,162,5,29,7,11,1
BRICENI,2025-11-24,102,124,226,103,8,87,5,23,1,11,0
BRICENI,2025-11-25,170,191,361,250,9,73,5,24,2,11,0
BRICENI,2025-11-26,189,180,369,225,5,118,2,19,3,11,0
BRICENI,2025-11-27,168,198,366,171,8,154,6,27,4,11,0
BRICENI,2025-11-28,209,244,453,317,10,93,1,32,5,11,0
BRICENI,2025-11-29,232,260,492,344,9,112,4,23,6,11,1
BRICENI,2025-11-30,251,267,518,335,10,143,9,21,7,11,1
CAHUL,2022-12-01,999,1138,2137,663,1005,325,83,61,4,12,0
CAHUL,2022-12-02,976,1019,1995,693,919,208,114,61,5,12,0
CAHUL,2022-12-03,1070,1315,2385,806,1158,268,88,65,6,12,1
CAHUL,2022-12-04,1456,2071,3527,1418,1596,243,213,57,7,12,1
CAHUL,2022-12-05,1209,1208,2417,1125,917,227,95,53,1,12,0
CAHUL,2022-12-06,1203,1202,2405,1018,935,295,100,57,2,12,0
CAHUL,2022-12-07,1223,1205,2428,977,946,327,110,68,3,12,0
CAHUL,2022-12-08,1158,1469,2627,1200,944,342,83,58,4,12,0
CAHUL,2022-12-09,1384,1352,2736,1172,1088,243,164,69,5,12,0
CAHUL,2022-12-10,1314,1286,2600,938,1094,377,133,58,6,12,1
CAHUL,2022-12-11,1411,1464,2875,1024,1414,180,191,66,7,12,1
CAHUL,2022-12-12,1162,972,2134,929,854,187,117,47,1,12,0
CAHUL,2022-12-13,1328,1186,2514,947,1127,267,118,55,2,12,0
CAHUL,2022-12-14,1201,1666,2867,1185,1176,321,128,57,3,12,0
CAHUL,2022-12-15,1264,1889,3153,1351,1343,258,144,57,4,12,0
CAHUL,2022-12-16,1507,1521,3028,1257,1260,325,115,71,5,12,0
CAHUL,2022-12-17,1735,1275,3010,1118,1321,292,211,68,6,12,1
CAHUL,2022-12-18,2126,1407,3533,1300,1652,225,303,53,7,12,1
CAHUL,2022-12-19,1436,1185,2621,1065,1051,279,168,58,1,12,0
CAHUL,2022-12-20,1745,1490,3235,1322,1309,323,215,66,2,12,0
CAHUL,2022-12-21,1700,2125,3825,1631,1562,297,263,72,3,12,0
CAHUL,2022-12-22,1813,2618,4431,2100,1675,352,245,59,4,12,0
CAHUL,2022-12-23,2383,2032,4415,1827,1935,349,237,67,5,12,0
CAHUL,2022-12-24,2921,1278,4199,1606,1743,333,454,63,6,12,1
CAHUL,2022-12-25,2487,897,3384,1223,1347,307,450,57,7,12,1
CAHUL,2022-12-26,1891,1114,3005,985,1474,279,205,62,1,12,0
CAHUL,2022-12-27,1991,1761,3752,1424,1742,330,193,63,2,12,0
CAHUL,2022-12-28,1858,1827,3685,1538,1437,415,234,61,3,12,0
