pctf,data,intrare_day,iesire_day,total_day,car_in,car_out,bus_in,bus_out,light_trucks_in,light_trucks_out,trucks_in,trucks_out,zi_sapt,month,is_weekend
CISMICHIOI,2025-01-03,28,40,68,27,40,0,0,1,0,0,0,5,1,0
CISMICHIOI,2025-01-04,19,22,41,19,22,0,0,0,0,0,0,6,1,1
CISMICHIOI,2025-01-05,17,32,49,17,32,0,0,0,0,0,0,7,1,1
CISMICHIOI,2025-01-06,22,31,53,22,31,0,0,0,0,0,0,1,1,0
CISMICHIOI,2025-01-07,27,37,64,27,37,0,0,0,0,0,0,2,1,0
CISMICHIOI,2025-01-08,29,36,65,29,36,0,0,0,0,0,0,3,1,0
CISMICHIOI,2025-01-09,17,28,45,17,28,0,0,0,0,0,0,4,1,0
CISMICHIOI,2025-01-10,15,31,46,15,31,0,0,0,0,0,0,5,1,0
CISMICHIOI,2025-01-11,26,24,50,26,24,0,0,0,0,0,0,6,1,1
CISMICHIOI,2025-01-12,26,30,56,26,30,0,0,0,0,0,0,7,1,1
CISMICHIOI,2025-01-13,22,26,48,22,25,0,0,0,1,0,0,1,1,0
CISMICHIOI,2025-01-14,26,40,66,26,40,0,0,0,0,0,0,2,1,0
CISMICHIOI,2025-01-15,24,25,49,24,25,0,0,0,0,0,0,3,1,0
CISMICHIOI,2025-01-16,16,27,43,16,27,0,0,0,0,0,0,4,1,0
CISMICHIOI,2025-01-17,19,24,43,19,24,0,0,0,0,0,0,5,1,0
CISMICHIOI,2025-01-18,27,41,68,27,41,0,0,0,0,0,0,6,1,1
CISMICHIOI,2025-01-19,24,31,55,24,29,0,0,0,0,0,2,7,1,1
CISMICHIOI,2025-01-20,16,25,41,16,24,0,0,0,1,0,0,1,1,0
CISMICHIOI,2025-01-21,14,17,31,14,17,0,0,0,0,0,0,2,1,0
CISMICHIOI,2025-01-22,23,27,50,23,27,0,0,0,0,0,0,3,1,0
CISMICHIOI,2025-01-23,17,23,40,17,23,0,0,0,0,0,0,4,1,0
CISMICHIOI,2025-01-24,30,34,64,28,34,0,0,0,0,2,0,5,1,0
CISMICHIOI,2025-01-25,21,28,49,21,26,0,0,0,0,0,2,6,1,1
CISMICHIOI,2025-01-26,25,36,61,25,36,0,0,0,0,0,0,7,1,1
CISMICHIOI,2025-01-27,14,13,27,14,13,0,0,0,0,0,0,1,1,0
CISMICHIOI,2025-01-28,20,22,42,20,22,0,0,0,0,0,0,2,1,0
CISMICHIOI,2025-01-29,12,14,26,11,13,0,0,0,0,1,1,3,1,0
CISMICHIOI,2025-01-30,27,29,56,27,29,0,0,0,0,0,0,4,1,0
CISMICHIOI,2025-01-31,21,31,52,21,31,0,0,0,0,0,0,5,1,0
CISMICHIOI,2025-02-01,28,40,68,28,40,0,0,0,0,0,0,6,2,1
CISMICHIOI,2025-02-02,23,36,59,21,34,0,0,1,1,1,1,7,2,1
CISMICHIOI,2025-02-03,15,13,28,15,13,0,0,0,0,0,0,1,2,0
CISMICHIOI,2025-02-04,23,24,47,23,23,0,0,0,0,0,1,2,2,0
CISMICHIOI,2025-02-05,18,21,39,18,21,0,0,0,0,0,0,3,2,0
CISMICHIOI,2025-02-06,24,33,57,23,31,0,0,1,1,0,1,4,2,0
CISMICHIOI,2025-02-07,20,28,48,20,28,0,0,0,0,0,0,5,2,0
CISMICHIOI,2025-02-08,22,28,50,21,26,0,0,1,1,0,1,6,2,1
CISMICHIOI,2025-02-09,39,50,89,39,50,0,0,0,0,0,0,7,2,1
CISMICHIOI,2025-02-10,18,20,38,16,18,0,0,1,1,1,1,1,2,0
CISMICHIOI,2025-02-11,17,25,42,17,25,0,0,0,0,0,0,2,2,0
CISMICHIOI,2025-02-12,17,18,35,16,16,0,0,1,2,0,0,3,2,0
CISMICHIOI,2025-02-13,21,32,53,21,32,0,0,0,0,0,0,4,2,0
CISMICHIOI,2025-02-14,21,22,43,21,22,0,0,0,0,0,0,5,2,0
CISMICHIOI,2025-02-15,20,28,48,20,28,0,0,0,0,0,0,6,2,1
CISMICHIOI,2025-02-16,26,34,60,26,34,0,0,0,0,0,0,7,2,1
CISMICHIOI,2025-02-17,15,17,32,15,17,0,0,0,0,0,0,1,2,0
CISMICHIOI,2025-02-18,25,25,50,24,23,0,0,1,1,0,1,2,2,0
CISMICHIOI,2025-02-19,15,22,37,14,22,0,0,0,0,1,0,3,2,0
CISMICHIOI,2025-02-20,20,26,46,20,26,0,0,0,0,0,0,4,2,0
CISMICHIOI,2025-02-21,29,35,64,29,35,0,0,0,0,0,0,5,2,0
CISMICHIOI,2025-02-22,25,25,50,25,25,0,0,0,0,0,0,6,2,1
CISMICHIOI,2025-02-23,25,26,51,25,26,0,0,0,0,0,0,7,2,1
CISMICHIOI,2025-02-24,14,9,23,14,9,0,0,0,0,0,0,1,2,0
CISMICHIOI,2025-02-25,17,30,47,17,30,0,0,0,0,0,0,2,2,0
CISMICHIOI,2025-02-26,14,16,30,14,16,0,0,0,0,0,0,3,2,0
CISMICHIOI,2025-02-27,13,19,32,13,19,0,0,0,0,0,0,4,2,0
CISMICHIOI,2025-02-28,15,21,36,15,21,0,0,0,0,0,0,5,2,0
CISMICHIOI,2025-03-01,32,42,74,30,41,0,0,1,1,1,0,6,3,1
CISMICHIOI,2025-03-02,29,34,63,29,33,0,0,0,0,0,1,7,3,1
CISMICHIOI,2025-03-03,21,30,51,21,30,0,0,0,0,0,0,1,3,0
CISMICHIOI,2025-03-04,20,26,46,20,26,0,0,0,0,0,0,2,3,0
CISMICHIOI,2025-03-05,20,31,51,20,31,0,0,0,0,0,0,3,3,0
CISMICHIOI,2025-03-06,14,17,31,14,17,0,0,0,0,0,0,4,3,0
CISMICHIOI,2025-03-07,27,30,57,27,30,0,0,0,0,0,0,5,3,0
CISMICHIOI,2025-03-08,19,27,46,19,27,0,0,0,0,0,0,6,3,1
CISMICHIOI,2025-03-09,23,38,61,23,38,0,0,0,0,0,0,7,3,1
CISMICHIOI,2025-03-10,20,26,46,20,26,0,0,0,0,0,0,1,3,0
CISMICHIOI,2025-03-11,24,35,59,24,35,0,0,0,0,0,0,2,3,0
CISMICHIOI,2025-03-12,21,26,47,20,24,0,0,0,0,1,2,3,3,0
CISMICHIOI,2025-03-13,15,23,38,15,23,0,0,0,0,0,0,4,3,0
CISMICHIOI,2025-03-14,26,37,63,26,37,0,0,0,0,0,0,5,3,0
CISMICHIOI,2025-03-15,26,26,52,25,23,0,0,1,2,0,1,6,3,1
CISMICHIOI,2025-03-16,29,41,70,28,41,0,0,1,0,0,0,7,3,1
CISMICHIOI,2025-03-17,12,10,22,12,10,0,0,0,0,0,0,1,3,0
CISMICHIOI,2025-03-18,17,22,39,17,22,0,0,0,0,0,0,2,3,0
CISMICHIOI,2025-03-19,19,21,40,19,21,0,0,0,0,0,0,3,3,0
CISMICHIOI,2025-03-20,22,29,51,22,29,0,0,0,0,0,0,4,3,0
CISMICHIOI,2025-03-21,23,32,55,22,30,0,0,1,1,0,1,5,3,0
CISMICHIOI,2025-03-22,23,32,55,23,32,0,0,0,0,0,0,6,3,1
CISMICHIOI,2025-03-23,31,43,74,30,39,0,0,1,2,0,2,7,3,1
CISMICHIOI,2025-03-24,17,22,39,17,22,0,0,0,0,0,0,1,3,0
CISMICHIOI,2025-03-25,27,27,54,27,27,0,0,0,0,0,0,2,3,0
CISMICHIOI,2025-03-26,17,24,41,17,24,0,0,0,0,0,0,3,3,0
CISMICHIOI,2025-03-27,21,29,50,21,28,0,0,0,1,0,0,4,3,0
CISMICHIOI,2025-03-28,20,22,42,20,22,0,0,0,0,0,0,5,3,0
CISMICHIOI,2025-03-29,14,20,34,14,20,0,0,0,0,0,0,6,3,1
CISMICHIOI,2025-03-30,29,48,77,29,48,0,0,0,0,0,0,7,3,1
CISMICHIOI,2025-03-31,17,22,39,17,22,0,0,0,0,0,0,1,3,0
CISMICHIOI,2025-04-01,17,22,39,17,22,0,0,0,0,0,0,2,4,0
CISMICHIOI,2025-04-02,21,15,36,21,15,0,0,0,0,0,0,3,4,0
CISMICHIOI,2025-04-03,20,30,50,20,30,0,0,0,0,0,0,4,4,0
CISMICHIOI,2025-04-04,26,31,57,25,27,0,0,0,0,1,4,5,4,0
CISMICHIOI,2025-04-05,22,29,51,20,29,0,0,1,0,1,0,6,4,1
CISMICHIOI,2025-04-06,27,28,55,27,28,0,0,0,0,0,0,7,4,1
CISMICHIOI,2025-04-07,12,15,27,11,14,0,0,0,0,1,1,1,4,0
CISMICHIOI,2025-04-08,15,22,37,15,22,0,0,0,0,0,0,2,4,0
CISMICHIOI,2025-04-09,15,15,30,15,15,0,0,0,0,0,0,3,4,0
CISMICHIOI,2025-04-10,16,21,37,15,19,0,0,0,0,1,2,4,4,0
CISMICHIOI,2025-04-11,26,25,51,26,25,0,0,0,0,0,0,5,4,0
CISMICHIOI,2025-04-12,31,33,64,31,33,0,0,0,0,0,0,6,4,1
CISMICHIOI,2025-04-13,21,40,61,21,40,0,0,0,0,0,0,7,4,1
CISMICHIOI,2025-04-14,12,20,32,12,20,0,0,0,0,0,0,1,4,0
CISMICHIOI,2025-04-15,24,31,55,23,29,0,0,0,0,1,2,2,4,0
CISMICHIOI,2025-04-16,18,23,41,18,23,0,0,0,0,0,0,3,4,0
CISMICHIOI,2025-04-17,23,27,50,23,27,0,0,0,0,0,0,4,4,0
CISMICHIOI,2025-04-18,30,46,76,29,46,0,0,1,0,0,0,5,4,0
CISMICHIOI,2025-04-19,27,31,58,26,27,0,0,1,2,0,2,6,4,1
CISMICHIOI,2025-04-20,25,39,64,25,39,0,0,0,0,0,0,7,4,1
CISMICHIOI,2025-04-21,44,43,87,44,41,0,0,0,1,0,1,1,4,0
CISMICHIOI,2025-04-22,26,34,60,26,34,0,0,0,0,0,0,2,4,0
CISMICHIOI,2025-04-23,13,24,37,13,24,0,0,0,0,0,0,3,4,0
CISMICHIOI,2025-04-24,27,41,68,26,39,0,0,1,1,0,1,4,4,0
CISMICHIOI,2025-04-25,31,31,62,31,31,0,0,0,0,0,0,5,4,0
CISMICHIOI,2025-04-26,28,41,69,28,41,0,0,0,0,0,0,6,4,1
CISMICHIOI,2025-04-27,38,52,90,38,52,0,0,0,0,0,0,7,4,1
CISMICHIOI,2025-04-28,55,52,107,55,52,0,0,0,0,0,0,1,4,0
CISMICHIOI,2025-04-29,29,31,60,27,31,0,0,1,0,1,0,2,4,0
CISMICHIOI,2025-04-30,21,42,63,21,42,0,0,0,0,0,0,3,4,0
CISMICHIOI,2025-05-01,18,24,42,17,22,0,0,0,0,1,2,4,5,0
CISMICHIOI,2025-05-02,23,23,46,23,23,0,0,0,0,0,0,5,5,0
CISMICHIOI,2025-05-03,27,28,55,27,28,0,0,0,0,0,0,6,5,1
CISMICHIOI,2025-05-04,30,43,73,30,43,0,0,0,0,0,0,7,5,1
CISMICHIOI,2025-05-05,11,17,28,11,17,0,0,0,0,0,0,1,5,0
CISMICHIOI,2025-05-06,19,22,41,19,22,0,0,0,0,0,0,2,5,0
CISMICHIOI,2025-05-07,17,23,40,17,23,0,0,0,0,0,0,3,5,0
CISMICHIOI,2025-05-08,18,18,36,18,18,0,0,0,0,0,0,4,5,0
CISMICHIOI,2025-05-09,27,26,53,27,26,0,0,0,0,0,0,5,5,0
CISMICHIOI,2025-05-10,25,30,55,25,30,0,0,0,0,0,0,6,5,1
CISMICHIOI,2025-05-11,25,38,63,25,38,0,0,0,0,0,0,7,5,1
CISMICHIOI,2025-05-12,14,23,37,14,23,0,0,0,0,0,0,1,5,0
CISMICHIOI,2025-05-13,23,22,45,23,22,0,0,0,0,0,0,2,5,0
CISMICHIOI,2025-05-14,21,28,49,21,28,0,0,0,0,0,0,3,5,0
CISMICHIOI,2025-05-15,15,14,29,15,14,0,0,0,0,0,0,4,5,0
CISMICHIOI,2025-05-16,26,29,55,26,29,0,0,0,0,0,0,5,5,0
CISMICHIOI,2025-05-17,25,34,59,24,31,0,0,1,1,0,2,6,5,1
CISMICHIOI,2025-05-18,26,29,55,26,29,0,0,0,0,0,0,7,5,1
CISMICHIOI,2025-05-19,9,11,20,9,11,0,0,0,0,0,0,1,5,0
CISMICHIOI,2025-05-20,21,28,49,21,28,0,0,0,0,0,0,2,5,0
CISMICHIOI,2025-05-21,24,27,51,24,27,0,0,0,0,0,0,3,5,0
CISMICHIOI,2025-05-22,13,18,31,13,18,0,0,0,0,0,0,4,5,0
CISMICHIOI,2025-05-23,27,27,54,27,27,0,0,0,0,0,0,5,5,0
CISMICHIOI,2025-05-24,26,32,58,26,32,0,0,0,0,0,0,6,5,1
CISMICHIOI,2025-05-25,30,38,68,30,38,0,0,0,0,0,0,7,5,1
CISMICHIOI,2025-05-26,16,29,45,16,27,0,0,0,1,0,1,1,5,0
CISMICHIOI,2025-05-27,16,25,41,15,24,0,0,1,1,0,0,2,5,0
CISMICHIOI,2025-05-28,16,24,40,16,24,0,0,0,0,0,0,3,5,0
CISMICHIOI,2025-05-29,24,30,54,24,28,0,0,0,0,0,2,4,5,0
CISMICHIOI,2025-05-30,20,26,46,20,26,0,0,0,0,0,0,5,5,0
CISMICHIOI,2025-05-31,39,37,76,39,37,0,0,0,0,0,0,6,5,1
CISMICHIOI,2025-06-01,27,37,64,27,37,0,0,0,0,0,0,7,6,1
CISMICHIOI,2025-06-02,19,22,41,19,22,0,0,0,0,0,0,1,6,0
CISMICHIOI,2025-06-03,23,25,48,23,25,0,0,0,0,0,0,2,6,0
CISMICHIOI,2025-06-04,29,51,80,29,51,0,0,0,0,0,0,3,6,0
CISMICHIOI,2025-06-05,17,23,40,17,23,0,0,0,0,0,0,4,6,0
CISMICHIOI,2025-06-06,30,37,67,30,37,0,0,0,0,0,0,5,6,0
CISMICHIOI,2025-06-07,35,49,84,35,49,0,0,0,0,0,0,6,6,1
CISMICHIOI,2025-06-08,34,38,72,33,36,0,0,1,1,0,1,7,6,1
CISMICHIOI,2025-06-09,28,33,61,28,33,0,0,0,0,0,0,1,6,0
CISMICHIOI,2025-06-10,19,28,47,18,27,0,0,1,1,0,0,2,6,0
CISMICHIOI,2025-06-11,23,25,48,23,25,0,0,0,0,0,0,3,6,0
CISMICHIOI,2025-06-12,27,31,58,27,31,0,0,0,0,0,0,4,6,0
CISMICHIOI,2025-06-13,20,32,52,20,32,0,0,0,0,0,0,5,6,0
CISMICHIOI,2025-06-14,29,31,60,28,29,0,0,1,1,0,1,6,6,1
CISMICHIOI,2025-06-15,30,33,63,29,31,0,0,0,1,1,1,7,6,1
CISMICHIOI,2025-06-16,14,16,30,14,16,0,0,0,0,0,0,1,6,0
CISMICHIOI,2025-06-17,20,33,53,20,33,0,0,0,0,0,0,2,6,0
CISMICHIOI,2025-06-18,18,21,39,18,21,0,0,0,0,0,0,3,6,0
CISMICHIOI,2025-06-19,23,28,51,21,26,0,0,0,0,2,2,4,6,0
CISMICHIOI,2025-06-20,26,29,55,25,29,0,0,1,0,0,0,5,6,0
CISMICHIOI,2025-06-21,19,26,45,19,26,0,0,0,0,0,0,6,6,1
CISMICHIOI,2025-06-22,33,41,74,33,41,0,0,0,0,0,0,7,6,1
CISMICHIOI,2025-06-23,25,30,55,25,30,0,0,0,0,0,0,1,6,0
CISMICHIOI,2025-06-24,19,29,48,19,29,0,0,0,0,0,0,2,6,0
CISMICHIOI,2025-06-25,19,24,43,19,24,0,0,0,0,0,0,3,6,0
CISMICHIOI,2025-06-26,24,35,59,24,35,0,0,0,0,0,0,4,6,0
CISMICHIOI,2025-06-27,22,38,60,21,32,0,0,0,0,1,6,5,6,0
CISMICHIOI,2025-06-28,38,38,76,38,38,0,0,0,0,0,0,6,6,1
CISMICHIOI,2025-06-29,41,47,88,41,47,0,0,0,0,0,0,7,6,1
CISMICHIOI,2025-06-30,19,23,42,19,23,0,0,0,0,0,0,1,6,0
CISMICHIOI,2025-07-01,18,25,43,18,25,0,0,0,0,0,0,2,7,0
CISMICHIOI,2025-07-02,22,19,41,22,19,0,0,0,0,0,0,3,7,0
CISMICHIOI,2025-07-03,16,22,38,15,22,0,0,0,0,1,0,4,7,0
CISMICHIOI,2025-07-04,15,24,39,15,24,0,0,0,0,0,0,5,7,0
CISMICHIOI,2025-07-05,26,30,56,26,30,0,0,0,0,0,0,6,7,1
CISMICHIOI,2025-07-06,35,43,78,35,43,0,0,0,0,0,0,7,7,1
CISMICHIOI,2025-07-07,18,20,38,17,18,0,0,1,1,0,1,1,7,0
CISMICHIOI,2025-07-08,18,23,41,18,23,0,0,0,0,0,0,2,7,0
CISMICHIOI,2025-07-09,12,18,30,12,18,0,0,0,0,0,0,3,7,0
CISMICHIOI,2025-07-10,23,34,57,23,34,0,0,0,0,0,0,4,7,0
CISMICHIOI,2025-07-11,27,28,55,26,28,0,0,0,0,1,0,5,7,0
CISMICHIOI,2025-07-12,24,34,58,24,34,0,0,0,0,0,0,6,7,1
CISMICHIOI,2025-07-13,32,40,72,32,40,0,0,0,0,0,0,7,7,1
CISMICHIOI,2025-07-14,16,21,37,16,21,0,0,0,0,0,0,1,7,0
CISMICHIOI,2025-07-15,28,32,60,28,32,0,0,0,0,0,0,2,7,0
CISMICHIOI,2025-07-16,24,32,56,24,32,0,0,0,0,0,0,3,7,0
CISMICHIOI,2025-07-17,21,27,48,21,27,0,0,0,0,0,0,4,7,0
CISMICHIOI,2025-07-18,33,46,79,33,46,0,0,0,0,0,0,5,7,0
CISMICHIOI,2025-07-19,23,37,60,22,35,0,0,1,1,0,1,6,7,1
CISMICHIOI,2025-07-20,34,40,74,33,40,0,0,1,0,0,0,7,7,1
CISMICHIOI,2025-07-21,17,15,32,17,15,0,0,0,0,0,0,1,7,0
CISMICHIOI,2025-07-22,15,18,33,15,16,0,0,0,2,0,0,2,7,0
CISMICHIOI,2025-07-23,20,28,48,20,28,0,0,0,0,0,0,3,7,0
CISMICHIOI,2025-07-24,18,26,44,17,24,0,0,0,0,1,2,4,7,0
CISMICHIOI,2025-07-25,17,24,41,16,24,0,0,0,0,1,0,5,7,0
CISMICHIOI,2025-07-26,31,37,68,30,36,0,0,1,1,0,0,6,7,1
CISMICHIOI,2025-07-27,29,38,67,29,38,0,0,0,0,0,0,7,7,1
CISMICHIOI,2025-07-28,19,29,48,18,27,0,0,1,1,0,1,1,7,0
CISMICHIOI,2025-07-29,18,27,45,18,27,0,0,0,0,0,0,2,7,0
CISMICHIOI,2025-07-30,20,22,42,18,21,0,0,0,0,2,1,3,7,0
CISMICHIOI,2025-07-31,32,40,72,32,40,0,0,0,0,0,0,4,7,0
CISMICHIOI,2025-08-01,19,30,49,18,29,0,0,0,0,1,1,5,8,0
CISMICHIOI,2025-08-02,27,22,49,26,22,0,0,0,0,1,0,6,8,1
CISMICHIOI,2025-08-03,33,38,71,31,36,0,0,0,0,2,2,7,8,1
CISMICHIOI,2025-08-04,19,31,50,19,31,0,0,0,0,0,0,1,8,0
CISMICHIOI,2025-08-05,32,38,70,32,38,0,0,0,0,0,0,2,8,0
CISMICHIOI,2025-08-06,21,24,45,21,24,0,0,0,0,0,0,3,8,0
CISMICHIOI,2025-08-07,17,24,41,17,24,0,0,0,0,0,0,4,8,0
CISMICHIOI,2025-08-08,23,26,49,23,26,0,0,0,0,0,0,5,8,0
CISMICHIOI,2025-08-09,21,31,52,20,31,0,0,0,0,1,0,6,8,1
CISMICHIOI,2025-08-10,30,35,65,28,32,0,0,0,0,2,3,7,8,1
CISMICHIOI,2025-08-11,21,33,54,21,31,0,0,0,1,0,1,1,8,0
CISMICHIOI,2025-08-12,24,32,56,24,32,0,0,0,0,0,0,2,8,0
CISMICHIOI,2025-08-13,17,26,43,16,25,0,0,0,0,1,1,3,8,0
CISMICHIOI,2025-08-14,24,30,54,24,30,0,0,0,0,0,0,4,8,0
CISMICHIOI,2025-08-15,25,39,64,25,39,0,0,0,0,0,0,5,8,0
CISMICHIOI,2025-08-16,24,32,56,23,31,0,0,0,0,1,1,6,8,1
CISMICHIOI,2025-08-17,37,41,78,37,41,0,0,0,0,0,0,7,8,1
CISMICHIOI,2025-08-18,19,14,33,19,14,0,0,0,0,0,0,1,8,0
CISMICHIOI,2025-08-19,22,25,47,22,25,0,0,0,0,0,0,2,8,0
CISMICHIOI,2025-08-20,28,42,70,27,40,0,0,0,0,1,2,3,8,0
CISMICHIOI,2025-08-21,32,34,66,32,34,0,0,0,0,0,0,4,8,0
CISMICHIOI,2025-08-22,23,24,47,23,24,0,0,0,0,0,0,5,8,0
CISMICHIOI,2025-08-23,31,44,75,31,44,0,0,0,0,0,0,6,8,1
CISMICHIOI,2025-08-24,30,49,79,30,49,0,0,0,0,0,0,7,8,1
CISMICHIOI,2025-08-25,33,36,69,33,36,0,0,0,0,0,0,1,8,0
CISMICHIOI,2025-08-26,23,37,60,22,37,0,0,1,0,0,0,2,8,0
CISMICHIOI,2025-08-27,31,36,67,31,36,0,0,0,0,0,0,3,8,0
CISMICHIOI,2025-08-28,26,35,61,26,35,0,0,0,0,0,0,4,8,0
CISMICHIOI,2025-08-29,37,47,84,36,45,0,0,0,0,1,2,5,8,0
CISMICHIOI,2025-08-30,32,43,75,32,43,0,0,0,0,0,0,6,8,1
CISMICHIOI,2025-08-31,45,44,89,45,44,0,0,0,0,0,0,7,8,1
CISMICHIOI,2025-09-01,15,21,36,15,21,0,0,0,0,0,0,1,9,0
CISMICHIOI,2025-09-02,23,34,57,22,34,0,0,0,0,1,0,2,9,0
CISMICHIOI,2025-09-03,10,13,23,10,12,0,0,0,0,0,1,3,9,0
CISMICHIOI,2025-09-04,19,25,44,19,25,0,0,0,0,0,0,4,9,0
CISMICHIOI,2025-09-05,25,43,68,25,43,0,0,0,0,0,0,5,9,0
CISMICHIOI,2025-09-06,21,34,55,21,34,0,0,0,0,0,0,6,9,1
CISMICHIOI,2025-09-07,29,36,65,28,34,0,0,0,0,1,2,7,9,1
CISMICHIOI,2025-09-08,17,18,35,17,18,0,0,0,0,0,0,1,9,0
CISMICHIOI,2025-09-09,18,21,39,18,21,0,0,0,0,0,0,2,9,0
CISMICHIOI,2025-09-10,26,29,55,26,29,0,0,0,0,0,0,3,9,0
CISMICHIOI,2025-09-11,22,25,47,22,23,0,0,0,1,0,1,4,9,0
CISMICHIOI,2025-09-12,16,23,39,16,23,0,0,0,0,0,0,5,9,0
CISMICHIOI,2025-09-13,19,22,41,19,22,0,0,0,0,0,0,6,9,1
CISMICHIOI,2025-09-14,30,38,68,30,38,0,0,0,0,0,0,7,9,1
CISMICHIOI,2025-09-15,13,24,37,13,24,0,0,0,0,0,0,1,9,0
CISMICHIOI,2025-09-16,25,28,53,25,28,0,0,0,0,0,0,2,9,0
CISMICHIOI,2025-09-17,15,27,42,15,27,0,0,0,0,0,0,3,9,0
CISMICHIOI,2025-09-18,15,19,34,15,19,0,0,0,0,0,0,4,9,0
CISMICHIOI,2025-09-19,21,31,52,18,26,0,0,0,0,3,5,5,9,0
CISMICHIOI,2025-09-20,19,29,48,19,29,0,0,0,0,0,0,6,9,1
CISMICHIOI,2025-09-21,30,48,78,29,46,0,0,0,0,1,2,7,9,1
CISMICHIOI,2025-09-22,17,21,38,17,21,0,0,0,0,0,0,1,9,0
CISMICHIOI,2025-09-23,22,25,47,22,25,0,0,0,0,0,0,2,9,0
CISMICHIOI,2025-09-24,17,24,41,17,24,0,0,0,0,0,0,3,9,0
CISMICHIOI,2025-09-25,23,18,41,21,16,0,0,2,1,0,1,4,9,0
CISMICHIOI,2025-09-26,24,25,49,24,25,0,0,0,0,0,0,5,9,0
CISMICHIOI,2025-09-27,25,31,56,25,31,0,0,0,0,0,0,6,9,1
CISMICHIOI,2025-09-28,35,41,76,35,41,0,0,0,0,0,0,7,9,1
CISMICHIOI,2025-09-29,13,23,36,13,23,0,0,0,0,0,0,1,9,0
CISMICHIOI,2025-09-30,19,29,48,19,29,0,0,0,0,0,0,2,9,0
CISMICHIOI,2025-10-01,13,13,26,13,12,0,0,0,0,0,1,3,10,0
CISMICHIOI,2025-10-02,16,31,47,16,31,0,0,0,0,0,0,4,10,0
CISMICHIOI,2025-10-03,18,19,37,18,19,0,0,0,0,0,0,5,10,0
CISMICHIOI,2025-10-04,25,30,55,25,30,0,0,0,0,0,0,6,10,1
CISMICHIOI,2025-10-05,35,44,79,35,44,0,0,0,0,0,0,7,10,1
CISMICHIOI,2025-10-06,19,23,42,19,23,0,0,0,0,0,0,1,10,0
CISMICHIOI,2025-10-07,21,15,36,21,15,0,0,0,0,0,0,2,10,0
CISMICHIOI,2025-10-08,8,10,18,8,10,0,0,0,0,0,0,3,10,0
CISMICHIOI,2025-10-09,17,21,38,17,21,0,0,0,0,0,0,4,10,0
CISMICHIOI,2025-10-10,18,33,51,17,31,0,0,0,0,1,2,5,10,0
CISMICHIOI,2025-10-11,22,31,53,22,30,0,0,0,1,0,0,6,10,1
CISMICHIOI,2025-10-12,38,46,84,37,46,0,0,1,0,0,0,7,10,1
CISMICHIOI,2025-10-13,16,21,37,16,21,0,0,0,0,0,0,1,10,0
CISMICHIOI,2025-10-14,25,26,51,25,26,0,0,0,0,0,0,2,10,0
CISMICHIOI,2025-10-15,21,22,43,21,22,0,0,0,0,0,0,3,10,0
CISMICHIOI,2025-10-16,22,20,42,22,20,0,0,0,0,0,0,4,10,0
CISMICHIOI,2025-10-17,18,25,43,18,25,0,0,0,0,0,0,5,10,0
CISMICHIOI,2025-10-18,24,32,56,24,32,0,0,0,0,0,0,6,10,1
CISMICHIOI,2025-10-19,40,51,91,40,51,0,0,0,0,0,0,7,10,1
CISMICHIOI,2025-10-20,14,22,36,14,22,0,0,0,0,0,0,1,10,0
CISMICHIOI,2025-10-21,18,28,46,18,28,0,0,0,0,0,0,2,10,0
CISMICHIOI,2025-10-22,20,22,42,19,20,0,0,1,2,0,0,3,10,0
CISMICHIOI,2025-10-23,8,12,20,8,12,0,0,0,0,0,0,4,10,0
CISMICHIOI,2025-10-24,26,35,61,26,35,0,0,0,0,0,0,5,10,0
CISMICHIOI,2025-10-25,24,34,58,24,34,0,0,0,0,0,0,6,10,1
CISMICHIOI,2025-10-26,33,35,68,33,35,0,0,0,0,0,0,7,10,1
CISMICHIOI,2025-10-27,18,15,33,17,14,0,0,0,0,1,1,1,10,0
CISMICHIOI,2025-10-28,22,37,59,22,37,0,0,0,0,0,0,2,10,0
CISMICHIOI,2025-10-29,22,24,46,22,24,0,0,0,0,0,0,3,10,0
CISMICHIOI,2025-10-30,24,31,55,24,31,0,0,0,0,0,0,4,10,0
CISMICHIOI,2025-10-31,28,44,72,28,44,0,0,0,0,0,0,5,10,0
CISMICHIOI,2025-11-01,22,28,50,22,28,0,0,0,0,0,0,6,11,1
CISMICHIOI,2025-11-02,34,35,69,34,35,0,0,0,0,0,0,7,11,1
CISMICHIOI,2025-11-03,13,12,25,13,12,0,0,0,0,0,0,1,11,0
CISMICHIOI,2025-11-04,14,21,35,14,21,0,0,0,0,0,0,2,11,0
CISMICHIOI,2025-11-05,17,22,39,17,22,0,0,0,0,0,0,3,11,0
CISMICHIOI,2025-11-06,22,22,44,22,22,0,0,0,0,0,0,4,11,0
CISMICHIOI,2025-11-07,31,27,58,30,27,0,0,1,0,0,0,5,11,0
CISMICHIOI,2025-11-08,32,30,62,31,25,0,0,1,3,0,2,6,11,1
CISMICHIOI,2025-11-09,32,46,78,32,46,0,0,0,0,0,0,7,11,1
CISMICHIOI,2025-11-10,14,22,36,14,22,0,0,0,0,0,0,1,11,0
CISMICHIOI,2025-11-11,13,9,22,13,9,0,0,0,0,0,0,2,11,0
CISMICHIOI,2025-11-12,11,15,26,11,15,0,0,0,0,0,0,3,11,0
CISMICHIOI,2025-11-13,10,19,29,10,19,0,0,0,0,0,0,4,11,0
CISMICHIOI,2025-11-14,24,31,55,24,31,0,0,0,0,0,0,5,11,0
